ID,Date,Points,Source
56, 2025-02-13 09:03:52,1,Tischtennis_56.csv
55, 2025-02-13 09:03:56,3,Tischtennis_55.csv
55, 2025-02-13 09:04:00,4,Tischtennis_55.csv
56, 2025-02-13 09:04:02,4,Tischtennis_56.csv
55, 2025-02-13 09:04:03,5,Tischtennis_55.csv
56, 2025-02-13 09:04:27,1,Tischtennis_56.csv
56, 2025-02-13 09:04:35,1,Tischtennis_56.csv
57, 2025-02-13 09:06:16,2,Tischtennis_57.csv
57, 2025-02-13 09:06:30,1,Tischtennis_57.csv
57, 2025-02-13 09:06:36,2,Tischtennis_57.csv
57, 2025-02-13 09:06:43,2,Tischtennis_57.csv
57, 2025-02-13 09:06:52,3,Tischtennis_57.csv
57, 2025-02-13 09:07:04,1,Tischtennis_57.csv
57, 2025-02-13 09:07:13,6,Tischtennis_57.csv
57, 2025-02-13 09:07:20,8,Tischtennis_57.csv
57, 2025-02-13 09:07:25,2,Tischtennis_57.csv
57, 2025-02-13 09:07:29,1,Tischtennis_57.csv
57, 2025-02-13 09:07:34,4,Tischtennis_57.csv
57, 2025-02-13 09:07:39,4,Tischtennis_57.csv
57, 2025-02-13 09:07:45,2,Tischtennis_57.csv
57, 2025-02-13 09:07:45,1,Tischtennis_57.csv
57, 2025-02-13 09:07:47,2,Tischtennis_57.csv
57, 2025-02-13 09:07:58,13,Tischtennis_57.csv
57, 2025-02-13 09:07:58,1,Tischtennis_57.csv
57, 2025-02-13 09:07:59,1,Tischtennis_57.csv
57, 2025-02-13 09:08:09,3,Tischtennis_57.csv
58, 2025-02-13 09:08:47,1,Tischtennis_58.csv
58, 2025-02-13 09:08:48,1,Tischtennis_58.csv
58, 2025-02-13 09:09:14,3,Tischtennis_58.csv
58, 2025-02-13 09:09:23,4,Tischtennis_58.csv
58, 2025-02-13 09:09:30,6,Tischtennis_58.csv
58, 2025-02-13 09:09:36,3,Tischtennis_58.csv
58, 2025-02-13 09:09:42,2,Tischtennis_58.csv
58, 2025-02-13 09:09:45,5,Tischtennis_58.csv
58, 2025-02-13 09:09:48,4,Tischtennis_58.csv
58, 2025-02-13 09:09:50,4,Tischtennis_58.csv
58, 2025-02-13 09:09:56,5,Tischtennis_58.csv
58, 2025-02-13 09:10:02,3,Tischtennis_58.csv
58, 2025-02-13 09:10:11,2,Tischtennis_58.csv
58, 2025-02-13 09:10:18,3,Tischtennis_58.csv
58, 2025-02-13 09:10:20,1,Tischtennis_58.csv
58, 2025-02-13 09:10:24,2,Tischtennis_58.csv
58, 2025-02-13 09:10:33,3,Tischtennis_58.csv
58, 2025-02-13 09:10:37,2,Tischtennis_58.csv
58, 2025-02-13 09:10:42,6,Tischtennis_58.csv
58, 2025-02-13 09:11:07,3,Tischtennis_58.csv
58, 2025-02-13 09:11:15,1,Tischtennis_58.csv
60, 2025-02-13 09:11:56,1,Tischtennis_60.csv
60, 2025-02-13 09:12:10,3,Tischtennis_60.csv
60, 2025-02-13 09:12:29,3,Tischtennis_60.csv
60, 2025-02-13 09:12:40,2,Tischtennis_60.csv
59, 2025-02-13 09:16:09,1,Tischtennis_59.csv
59, 2025-02-13 09:16:13,2,Tischtennis_59.csv
59, 2025-02-13 09:16:23,3,Tischtennis_59.csv
59, 2025-02-13 09:16:26,1,Tischtennis_59.csv
59, 2025-02-13 09:16:30,3,Tischtennis_59.csv
59, 2025-02-13 09:16:40,1,Tischtennis_59.csv
59, 2025-02-13 09:16:45,5,Tischtennis_59.csv
59, 2025-02-13 09:16:50,1,Tischtennis_59.csv
59, 2025-02-13 09:16:53,1,Tischtennis_59.csv
59, 2025-02-13 09:16:57,4,Tischtennis_59.csv
59, 2025-02-13 09:17:03,2,Tischtennis_59.csv
59, 2025-02-13 09:17:03,2,Tischtennis_59.csv
59, 2025-02-13 09:17:16,1,Tischtennis_59.csv
59, 2025-02-13 09:17:17,3,Tischtennis_59.csv
59, 2025-02-13 09:17:26,2,Tischtennis_59.csv
59, 2025-02-13 09:17:29,2,Tischtennis_59.csv
59, 2025-02-13 09:17:34,2,Tischtennis_59.csv
59, 2025-02-13 09:17:38,2,Tischtennis_59.csv
59, 2025-02-13 09:17:49,1,Tischtennis_59.csv
59, 2025-02-13 09:17:56,2,Tischtennis_59.csv
59, 2025-02-13 09:18:10,2,Tischtennis_59.csv
59, 2025-02-13 09:18:16,5,Tischtennis_59.csv
2, 2025-02-19 09:56:27,2,Tischtennis_2.csv
2, 2025-02-19 09:56:39,1,Tischtennis_2.csv
2, 2025-02-19 09:57:44,2,Tischtennis_2.csv
1, 2025-02-19 09:57:49,1,Tischtennis_1.csv
1, 2025-02-19 09:57:55,2,Tischtennis_1.csv
